  PMO Teste       
     CUSTO MARGINAL DE DEMANDA - MEDIA PATAMARES           SUBMERCADO:SUDESTE                            

     ANO: 2024
                   1          2          3          4          5          6          7          8          9         10         11         12      MEDIA 
   694          0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.13       0.08       0.15       1.36       0.25
   695          0.00       0.00       0.00       0.00       0.00       0.00      31.69      42.91      38.40      88.79      81.65      73.69      51.02
   696          0.00       0.00       0.00       0.00       0.00       0.00      57.45      63.07      54.18      82.31      60.10      95.82      58.99
   697          0.00       0.00       0.00       0.00       0.00      40.66      37.81      37.56      27.86      46.76      79.90      25.10      42.23
   698          0.00       0.00       0.00       0.00       0.00       0.00       0.90      21.70       5.80       1.51       6.86       0.12       5.27
   699          0.00       0.00       0.00       0.00       0.00       0.00      42.68      46.31      49.75      48.16      22.77       0.43      30.01
   700          0.00       0.00       0.00       0.00       0.00       0.00      50.10      47.08      45.41      61.27      73.53      84.47      51.70
   701          0.00       0.00       0.00       0.00       0.00       0.00      43.05      46.42      63.83      16.41      20.53      39.48      32.82
   702          0.00       0.00       0.00       0.00       0.00      46.17      53.48      76.47      52.04      85.53     158.56     105.79      82.58
   703          0.00       0.00       0.00       0.00       0.00      33.50      19.33      16.87      15.15      17.27       1.51       0.02      14.81
   704          0.00       0.00       0.00       0.00       0.00      36.89      41.40      40.72      45.37      37.27      23.55      11.26      33.78
   705          0.00       0.00       0.00       0.00       0.00       0.00      62.99      39.51      48.68      13.04      22.92      12.36      28.50
   706          0.00       0.00       0.00       0.00       0.00       0.00      45.17      35.42      10.18       3.73       5.35       0.51      14.34
   707          0.00       0.00       0.00       0.00       0.00      28.19      31.91      46.92      12.35       9.69      11.30       0.52      20.13
   708          0.00       0.00       0.00       0.00       0.00      42.50      51.88      50.91      54.04      49.77      65.57      49.90      52.08
   709          0.00       0.00       0.00       0.00       0.00       0.00      54.20      54.20      56.25     103.90      93.67     105.09      66.76
   710          0.00       0.00       0.00       0.00       0.00      39.31      65.66      55.73     107.94      87.00      59.11      74.33      69.87
   711          0.00       0.00       0.00       0.00       0.00       0.00      35.91      29.08      51.02      27.46      27.32       0.45      24.46
   712          0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       1.66       0.52       0.00       0.31
   713          0.00       0.00       0.00       0.00       0.00       0.00       0.00      43.58      33.69      49.66      52.99      44.86      32.11
   714          0.00       0.00       0.00       0.00       0.00       0.00      42.83      65.72      64.40      88.08      72.68     107.32      63.00
   715          0.00       0.00       0.00       0.00       0.00       0.00       0.00      29.71      16.40      21.95      15.17      42.74      18.00
   716          0.00       0.00       0.00       0.00       0.00      21.83      51.59      44.39      73.17      78.23      97.75      46.43      59.06
   717          0.00       0.00       0.00       0.00       0.00       0.00      49.88      70.98      70.55      75.23     134.05     150.52      78.74
   718          0.00       0.00       0.00       0.00       0.00       0.00      35.68      43.20      30.83      42.74      22.56      12.31      26.76
   719          0.00       0.00       0.00       0.00       0.00       0.00      40.30      40.80      40.24      32.97      22.52       6.44      26.18
   720          0.00       0.00       0.00       0.00       0.00      37.85      53.60      65.85      98.71      93.56     152.36     145.92      92.55
   721          0.00       0.00       0.00       0.00       0.00       0.00      32.16      27.42      31.05      73.90      92.00     157.69      59.17
   722          0.00       0.00       0.00       0.00       0.00       0.00      40.41      41.59      42.58      13.10       8.16       0.18      20.86
   723          0.00       0.00       0.00       0.00       0.00       0.00      45.85      35.70      40.34      42.91      11.65       4.19      25.81
   724          0.00       0.00       0.00       0.00       0.00      14.24      48.41      32.68      33.80      45.64      32.38      53.98      37.30
   725          0.00       0.00       0.00       0.00       0.00      26.31      43.67      61.89      50.16      74.32      65.15       0.07      45.94
   726          0.00       0.00       0.00       0.00       0.00      39.03      44.54      26.24      30.60      33.88      18.01     104.54      42.41
   727          0.00       0.00       0.00       0.00       0.00       0.00       0.00      44.57      37.07      38.22      39.75       4.01      23.37
   728          0.00       0.00       0.00       0.00       0.00      34.14      55.69      56.74      46.67      35.93      33.97       1.71      37.84
   729          0.00       0.00       0.00       0.00       0.00       0.00      35.90      21.76      26.00      14.75      19.24      42.19      22.83
   730          0.00       0.00       0.00       0.00       0.00       0.00      40.83      41.21      43.49      76.63      70.42      65.19      48.25
   731          0.00       0.00       0.00       0.00       0.00       0.00      40.95      18.64      26.15      19.96       0.15       0.00      15.12
   732          0.00       0.00       0.00       0.00       0.00       0.00      33.14      20.77      36.01      35.61      46.72      47.83      31.44
   733          0.00       0.00       0.00       0.00       0.00       0.00      17.45      12.62      26.69      30.58      30.82       3.21      17.34
   734          0.00       0.00       0.00       0.00       0.00       0.00      39.07      41.23      78.60      36.86      43.93      76.35      45.15
   735          0.00       0.00       0.00       0.00       0.00       0.00      66.04      54.09      99.51      30.01      25.40      70.70      49.39
   736          0.00       0.00       0.00       0.00       0.00       0.00       0.00      21.31      10.18       3.78       2.29       4.74       6.04
